SMILES,CID,canonical_CID,r_inhibition_at_20_uM,r_inhibition_at_50_uM,r_avg_IC50,f_inhibition_at_20_uM,f_inhibition_at_50_uM,f_avg_IC50,f_avg_pIC50,relative_solubility_at_20_uM,relative_solubility_at_100_uM,trypsin_IC50,NMR_std_ratio,acrylamide,chloroacetamide,series,frag_id
O=C(Cc1cccc(Cl)c1)Nc1cnccc1-c1ccccc1,ALP-POS-0c2c77e1-1,ALP-POS-0c2c77e1-1,,,25.1337812588461,,,40.8917363574677,,,,,,False,False,3-aminopyridine-like,x11507
O=C(Cc1cc(Cl)cc(OC2CC(=O)N2)c1)Nc1cncc2ccccc12,ALP-POS-3b848b35-2,ALP-POS-3b848b35-2,,,0.157256567141676,,,0.212109311760226,,,,,,False,False,3-aminopyridine-like,
CC(C)(C)c1ccc(N(C(=O)c2ccco2)C(C(=O)NCCc2cccc(F)c2)c2cccnc2)cc1,LON-WEI-2e27a2e5-1,LON-WEI-2e27a2e5-1,,,0.452567910973816,,,2.71862165581079,,,,,,False,False,Ugi,
CC(C)(C)c1ccc(N(C(=O)c2cccnc2)C(C(=O)NCCc2cccc(F)c2)c2cccnc2)cc1,LON-WEI-2e27a2e5-2,LON-WEI-2e27a2e5-2,,,99.0,,,,,,,,,False,False,Ugi,
CNc1ccc(N(C(=O)Cn2nnc3ccccc32)c2cccc(Cl)c2)cc1,MAT-POS-06036648-5,MAT-POS-06036648-5,,,10.5596773527493,,,5.33746386623639,,,,,,False,False,3-aminopyridine-like,
COC(=O)C(c1ccccc1Cl)N1CCC(S)/C(=C/C(=O)O)C1,JOH-UNI-591f77bd-1,JOH-UNI-591f77bd-1,,,99.0,,,,,,,,,False,False,,
O=C(Nc1nncn1C1CC1)C1CCOc2ccccc21,EDJ-MED-0e996074-1,EDJ-MED-0e996074-1,,,99.0,,,,,,,,,False,False,3-aminopyridine-like,x11159
C=CC(=O)N(Cc1cccc(Cl)c1)C(C(=O)NCCc1cccc(F)c1)c1cnccc1C,MAT-POS-c0143b99-1,MAT-POS-c0143b99-1,,,99.0,,,99.5,,,,,,True,False,Ugi,
COc1ccc(Cl)cc1OCCNC(=O)c1cc(=O)[nH]c2ccccc12,ALP-POS-05819dc4-1,ALP-POS-05819dc4-1,,,0.691763482954651,,,99.5,,,,,,False,False,quinolones,
Cc1ccncc1OCCNC(=O)C(C)(C)c1cccc(Cl)c1,WIL-UNI-2e73223c-4,WIL-UNI-2e73223c-4,,,99.0,,,99.5,,,,,,False,False,,
Cc1ccncc1NC(=O)C(C(=O)c1cc(=O)[nH]c2ccccc12)c1cccc(Cl)c1,ALP-POS-ddb41b15-1,ALP-POS-ddb41b15-1,,,22.8724126543909,,,15.7999881042112,,,,,,False,False,3-aminopyridine-like,
CN(C)c1cncc(CN(C(=O)c2cc(=O)[nH]c3ccccc23)c2cccc(Cl)c2)c1,ALP-POS-ddb41b15-3,ALP-POS-ddb41b15-3,,,99.0,,,57.7127722621655,,,,,,False,False,quinolones,
COc1cccc(CCN(C(=O)c2cc(=O)[nH]c3ccccc23)c2cccc(Cl)c2)c1,ALP-POS-ddb41b15-4,ALP-POS-ddb41b15-4,,,99.0,,,4.07314444816202,,,,,,False,False,quinolones,
Cn1c(C(NC(=O)Cc2cc3ccccc3[nH]2)c2cccc(Cl)c2)nc2ccccc21,ALP-POS-ddb41b15-8,ALP-POS-ddb41b15-8,,,31.3591677594536,,,99.5,,,,,,False,False,,
COc1cccc(C(NC(=O)Cc2cccc(Cl)c2)c2nc3ccccc3[nH]2)c1,ALP-POS-ddb41b15-9,ALP-POS-ddb41b15-9,,,,,,99.5,,,,,,False,False,,
O=C1CC(NC(=O)Cc2cccc(Cl)c2)C(=O)N1,MIC-UNK-fc94cdb5-1,MIC-UNK-fc94cdb5-1,,,99.0,,,99.5,,,,,,False,False,Ugi,
O=C(Cc1cccc(Cl)c1)NC1CCCNC1=O,MIC-UNK-4c7b8ba7-1,MIC-UNK-4c7b8ba7-1,,,99.0,,,99.5,,,,,,False,False,Ugi,
O=C1CC(NC(=O)Cc2cccc(Cl)c2)CN1,MIC-UNK-42806bd5-2,MIC-UNK-42806bd5-2,,,99.0,,,,,,,,,False,False,3-aminopyridine-like,
O=C1CC(NC(=O)C2CCOc3ccc(Cl)cc32)CN1,MIC-UNK-42806bd5-3,MIC-UNK-42806bd5-3,,,,,,99.5,,,,,,False,False,3-aminopyridine-like,
Cc1cccc(COC(=O)c2cccc3c2NC(=O)C3=O)c1,LOR-NOR-30067bb9-2,LOR-NOR-30067bb9-2,,,17.287607689674,,,,,,,,,False,False,Isatins,
Cc1ccc(OCCN2C(=O)C(=O)c3cccc(Cl)c32)cc1,LOR-NOR-30067bb9-5,LOR-NOR-30067bb9-5,,,2.14630206011913,,,,,,,,,False,False,Isatins,
CCOc1ccccc1CN1C(=O)C(=O)c2cc(Br)ccc21,LOR-NOR-30067bb9-6,LOR-NOR-30067bb9-6,,,12.40770499455,,,,,,,,,False,False,Isatins,
COc1ccc(CN2C(=O)C(=O)c3cc(Br)cc(C)c32)cc1OC,LOR-NOR-30067bb9-7,LOR-NOR-30067bb9-7,,,1.23059687370182,,,,,,,,,False,False,Isatins,
Cc1cccc(NC(=O)CN2C(=O)C(=O)c3ccccc32)c1,LOR-NOR-30067bb9-8,LOR-NOR-30067bb9-8,,,42.3633050879897,,,,,,,,,False,False,Ugi,
N#Cc1ccc(CN2C(=O)C(=O)c3cccc(Br)c32)c(F)c1,LOR-NOR-30067bb9-10,LOR-NOR-30067bb9-10,,,14.2904857819151,,,,,,,,,False,False,Isatins,
N#Cc1cccc(CN2C(=O)C(=O)c3cccc(Br)c32)c1,LOR-NOR-30067bb9-11,LOR-NOR-30067bb9-11,,,0.0170131187483226,,,,,,,,,False,False,Isatins,
O=C1Nc2ccc(OCCF)cc2C1=O,LOR-NOR-30067bb9-13,LOR-NOR-30067bb9-13,,,45.2373840282432,,,,,,,,,False,False,Isatins,
COC(=O)c1cc(Br)cc2c1NC(=O)C2=O,LOR-NOR-30067bb9-15,LOR-NOR-30067bb9-15,,,42.332413548167,,,,,,,,,False,False,Isatins,
O=C1C(=O)N(Cc2ncon2)c2ccc(Br)cc21,LOR-NOR-30067bb9-18,LOR-NOR-30067bb9-18,,,3.79449231210987,,,,,,,,,False,False,Isatins,
O=C1CC(Oc2cc(Cl)cc(CC(=O)Nn3cnc4ccccc4c3=O)c2)N1,JAN-GHE-74b8b0cb-1,JAN-GHE-74b8b0cb-1,,,99.0,,,99.5,,,,,,False,False,3-aminopyridine-like,
O=C1CC(Oc2cc(Cl)cc(CC(=O)Nn3cnc4ccccc43)c2)N1,MAT-POS-c478e61b-1,MAT-POS-c478e61b-1,,,99.0,,,82.1185141893301,,,,,,False,False,3-aminopyridine-like,
COc1cc(Cl)cc(CC(=O)Nc2cnccc2C)c1,MAT-POS-c9973a83-1,MAT-POS-c9973a83-1,,,43.6028044902446,,,36.7822826346146,,,,,,False,False,3-aminopyridine-like,x11271
O=C(COc1ccccc1F)Nc1ncnc2[nH]cnc12,COM-UCB-8c7d23dc-1,COM-UCB-8c7d23dc-1,,,99.0,,,,,,,,,False,False,,
O=C1C(Nc2ncnc3[nH]cnc23)CCN1Cc1ccccc1,COM-UCB-8c7d23dc-6,COM-UCB-8c7d23dc-6,,,99.0,,,,,,,,,False,False,,
Cn1c(-c2ccc(NC(=O)C3CCCCC(=O)N3)cc2)nc2ccccc21,COM-UCB-8c7d23dc-7,COM-UCB-8c7d23dc-7,,,99.0,,,,,,,,,False,False,Ugi,
Cc1[nH]c2ncnc(NC(=O)c3cc4ccccc4c(=O)o3)c2c1C,COM-UCB-8c7d23dc-12,COM-UCB-8c7d23dc-12,,,99.0,,,,,,,,,False,False,,
O=C1CCCCC(C(=O)Nc2ccc(-c3nc[nH]n3)cc2F)N1,COM-UCB-8c7d23dc-13,COM-UCB-8c7d23dc-13,,,99.0,,,,,,,,,False,False,Ugi,
O=C(Nc1c[nH]nc1-c1ccccn1)c1cccc2nccn12,COM-UCB-8c7d23dc-15,COM-UCB-8c7d23dc-15,,,99.0,,,,,,,,,False,False,,
Cc1[nH]c2ncnc(NC(=O)C3CCN(c4ccc(Cl)cn4)CC3)c2c1C,COM-UCB-8c7d23dc-16,COM-UCB-8c7d23dc-16,,,99.0,,,,,,,,,False,False,,
COc1c(Cl)cccc1OCCNC(=O)c1cc(=O)[nH]c2ccccc12,ALP-POS-3fc1724e-1,ALP-POS-3fc1724e-1,,,16.5435311000115,,,6.38861008225905,,,,,,False,False,quinolones,
Cc1noc(C)c1S(=O)(=O)N1CCN(C(=O)CCl)CC1,MAR-TRE-6a44bbf2-24,MAR-TRE-6a44bbf2-24,,,,,,4.0628621580384,,,,,,False,True,piperazine-chloroacetamide,
Cc1ccncc1NC(=O)Cc1cc(Cl)cc(C2COC2)c1,WIL-MOD-03b86a88-2,WIL-MOD-03b86a88-2,,,56.9033370753229,,,19.0908832386134,,,,,,False,False,3-aminopyridine-like,
Cc1ccncc1NC(=O)Cc1cc(Cl)cc(OC2COC2)c1,WIL-MOD-03b86a88-4,WIL-MOD-03b86a88-4,,,15.281680336001,,,15.9533573095944,,,,,,False,False,3-aminopyridine-like,
Cc1ccncc1NC(=O)Cc1cc(Cl)cc(NS(C)(=O)=O)c1,WIL-MOD-03b86a88-5,WIL-MOD-03b86a88-5,,,,,,21.7971619825337,,,,,,False,False,3-aminopyridine-like,
Cc1ccncc1NC(=O)Cc1cc(Cl)cc(NS(N)(=O)=O)c1,WIL-MOD-03b86a88-6,WIL-MOD-03b86a88-6,,,14.4718080952543,,,11.2565912024338,,,,,,False,False,3-aminopyridine-like,x11743
O=C(Nc1nncn1C1CC1)[C@@H]1CCOc2ccc(Cl)cc21,JAG-UCB-119787ef-1,JAG-UCB-119787ef-1,,,99.0,,,,,,,99.0,,False,False,3-aminopyridine-like,x10898
O=C(Nc1nncn1C1CC1)[C@H]1CCOc2ccc(Cl)cc21,MAT-POS-968e8d9c-1,MAT-POS-968e8d9c-1,,,99.0,,,,,,,99.0,,False,False,3-aminopyridine-like,x10906
O=C(Nc1nncn1C1CC1)C1CCOc2c(F)cccc21,BRU-THA-a358fbdd-7,BRU-THA-a358fbdd-7,,,99.0,,,,,,,,,False,False,3-aminopyridine-like,
O=C(Nc1cc(=O)[nH]c2ccccc12)C1CCOc2ccc(Cl)cc21,JAG-UCB-c61058a9-45,JAG-UCB-c61058a9-45,,,48.0181836737102,,,99.5,,,,,,False,False,3-aminopyridine-like,
CN(C)S(=O)(=O)c1cccc(C(=O)Nc2c(-c3ccccc3)nc3sccn23)c1,TAT-ENA-80bfd3e5-1,TAT-ENA-80bfd3e5-1,,,99.0,,,0.974820504615991,,,,,,False,False,,
Cc1c(C(=O)CCl)c2ccccn2c1C(=O)c1ccc(F)cc1,TAT-ENA-80bfd3e5-4,TAT-ENA-80bfd3e5-4,,,0.706488890689948,,,0.719126347692144,,,,,,False,False,,x11590
CSC1=C(C#N)C2(CCCCC2)C(C#N)=C(NC(=O)CCl)N1,TAT-ENA-80bfd3e5-7,TAT-ENA-80bfd3e5-7,,,1.52251430800769,,,1.24573575849058,,,,,,False,True,,x11579
Cc1cc(C(=O)CCl)c(C)n1CC1COc2ccccc2O1,TAT-ENA-80bfd3e5-32,TAT-ENA-80bfd3e5-32,,,4.15300297004997,,,2.81797537437076,,,,,,False,False,,
CCN(c1ccccc1)S(=O)(=O)c1ccc(OC)c(NC(=O)CCl)c1,TAT-ENA-80bfd3e5-36,TAT-ENA-80bfd3e5-36,,,6.95658919314865,,,3.22879883713307,,,,,,False,True,,
Cc1cc(C(=O)CCl)c(C)n1NC(=O)c1n[nH]c(=O)c2ccccc12,TAT-ENA-80bfd3e5-37,TAT-ENA-80bfd3e5-37,,,,,,6.05320330927433,,,,,,False,False,,x11587
CN(CC(=O)Nc1ccccc1Br)C(=O)CCl,TAT-ENA-80bfd3e5-42,TAT-ENA-80bfd3e5-42,,,,,,5.90361378109118,,,,,,False,True,Ugi,
CS(=O)(=O)Nc1cccc(C2=NN(C(=O)CCl)C(c3ccccc3)C2)c1,TAT-ENA-80bfd3e5-45,TAT-ENA-80bfd3e5-45,,,,,,5.83065926333165,,,,,,False,True,,
Cc1ccncc1NC(=O)C1CCOc2ccc(Cl)cc21,BRU-CON-c4e3408a-1,BRU-CON-c4e3408a-1,,,,,,7.78346625148741,,,,,,False,False,3-aminopyridine-like,
O=C(Nc1cnccc1CO)C1CCOc2ccc(Cl)cc21,LON-WEI-0a73fcb8-7,LON-WEI-0a73fcb8-7,,,66.3508066283698,,,13.6719871340003,,,,99.0,,False,False,3-aminopyridine-like,x10942
O=C(Nc1nncn1C1CC1)C1CCS(=O)(=O)c2ccccc21,NAU-LAT-8502cac5-8,NAU-LAT-8502cac5-8,,,26.8437541947822,,,68.8611797518784,,,,,,False,False,3-aminopyridine-like,
O=C(Cc1cccc(Cl)c1)Nc1cncc2ccccc12,ADA-UCB-6c2cb422-1,ADA-UCB-6c2cb422-1,,,1.05671848570431,,,0.728206358476937,,,,99.0,,False,False,3-aminopyridine-like,x10959
Cc1ccncc1CC(=O)Nc1cccc2c1CNCC2,ADA-UCB-6c2cb422-3,ADA-UCB-6c2cb422-3,,,99.0,,,,,,,,,False,False,3-aminopyridine-like,x11354
COc1ccc(Cl)cc1N1C(=O)CN(Cc2cc(=O)[nH]c3ccccc23)C1=O,JAG-UCB-c37fbdcd-2,JAG-UCB-c37fbdcd-2,,,99.0,,,99.5,,,,,,False,False,,
O=C(Cc1cncc2ccccc12)Nc1cc(Cl)cc(OC2CCC(=O)N2)c1,ERI-UCB-ce40166b-6,ERI-UCB-ce40166b-6,,,19.3643667628901,,,38.3737944050524,,,,,,False,False,3-aminopyridine-like,
O=C1CC(Oc2cc(Cl)cc(OCCNC(=O)c3cc(=O)[nH]c4ccccc34)c2)N1,ERI-UCB-ce40166b-17,ERI-UCB-ce40166b-17,,,1.18013641260052,,,1.10393292635693,,,,,,False,False,quinolones,N0029
Cc1ccncc1NC(=O)Cc1ccc2[nH]ncc2c1,VLA-UCB-00f2c2b3-2,VLA-UCB-00f2c2b3-2,,,99.0,,,,,,,,,False,False,3-aminopyridine-like,
O=C(Cc1cccc(Cl)c1)Nc1cccc2[nH]ncc12,VLA-UCB-00f2c2b3-7,VLA-UCB-00f2c2b3-7,,,23.6029100682607,,,99.5,,,,,,False,False,3-aminopyridine-like,x11424
Cc1ccncc1N(CC#N)C(=O)Cc1cccc(Cl)c1,PET-UNK-bbe8d7ff-2,PET-UNK-bbe8d7ff-2,,,,,,99.5,,,,,,False,False,3-aminopyridine-like,
CS(=O)(=O)c1ncc(Cl)c(C(=O)Nc2ccccc2Cc2ccccc2)n1,LON-WEI-ff7b210a-4,LON-WEI-ff7b210a-4,,,0.8260412488453,,,0.504481994814496,,,,,,False,False,,
CCOC(=O)c1nc(S(C)(=O)=O)ncc1Cl,LON-WEI-ff7b210a-5,LON-WEI-ff7b210a-5,,,1.03908215531443,,,1.60098376592204,,,,99.0,,False,False,,
CCn1c(CSc2nc(C)c(C)n2CC2CCCO2)nc2cc(S(=O)(=O)N(C)C)ccc21,LON-WEI-ff7b210a-10,LON-WEI-ff7b210a-10,,,99.0,,,,,,,,,False,False,,
CN(C)c1ccc(N(Cc2ccsc2)C(=O)Cn2nnc3ccccc32)cc1,ALP-POS-d2866bdf-1,ALP-POS-d2866bdf-1,,,5.36883150229248,,,1.79372477414291,,,,99.0,,False,False,3-aminopyridine-like,x10876
O=C(Cc1cccc(Cl)c1)Nc1cn[nH]c1,MIC-UNK-66895286-1,MIC-UNK-66895286-1,,,99.0,,,99.5,,,,,,False,False,3-aminopyridine-like,x11532
Cc1[nH]ncc1CC(=O)Nc1cccc(Cl)c1,MIC-UNK-66895286-3,MIC-UNK-66895286-3,,,99.0,,,54.6063912992571,,,,,,False,False,3-aminopyridine-like,x11540
CCCc1cc2c(cc1S(=O)(=O)N1CCN(c3ccccc3)CC1)OCO2,ROD-LAS-d5538ff9-8,ROD-LAS-d5538ff9-8,,,15.9694284131323,,,,,,,,,False,False,,
Cc1cc2c(N)nc(=O)n(CC(=O)Nc3cccc(Cl)c3)c2s1,JAG-UCB-77729364-1,JAG-UCB-77729364-1,,,99.0,,,99.5,,,,,,False,False,3-aminopyridine-like,
C=CC(=O)N(c1ccc(C(C)(C)C)cc1)C(C(=O)NCCc1cccc(F)c1)c1cncc(Cl)c1,LON-WEI-babf2c61-1,LON-WEI-babf2c61-1,,,2.11280087889777,,,11.4797690157034,,,,99.0,,True,False,Ugi,
C=CC(=O)N(c1ccc(C(C)(C)C)cc1)C(C(=O)NCCc1cccc(F)c1)c1cncc(C)c1,LON-WEI-babf2c61-2,LON-WEI-babf2c61-2,,,99.0,,,11.6180539881968,,,,99.0,,True,False,Ugi,
C=CC(=O)N(c1ccc(C(C)(C)C)cc1)C(C(=O)NCCc1cccc(F)c1)c1cncc(C#N)c1,LON-WEI-babf2c61-3,LON-WEI-babf2c61-3,,,2.46751520366239,,,7.47776972047852,,,,99.0,,True,False,Ugi,
C=CC(=O)N(c1ccc(C(C)(C)C)cc1)C(C(=O)NCCc1cccc(F)c1)c1cncc(O)c1,LON-WEI-babf2c61-4,LON-WEI-babf2c61-4,,,26.2112610139192,,,,,,,,,True,False,Ugi,
C=CC(=O)N(c1ccc(C(F)(F)F)cc1)C(C(=O)NCCc1cccc(F)c1)c1cncc(Cl)c1,LON-WEI-babf2c61-5,LON-WEI-babf2c61-5,,,4.84250738377725,,,23.9215056444618,,,,99.0,,True,False,Ugi,
C=CC(=O)N(c1ccc(C(F)(F)F)cc1)C(C(=O)NCCc1cccc(F)c1)c1cncc(C)c1,LON-WEI-babf2c61-6,LON-WEI-babf2c61-6,,,7.72056204447932,,,24.3092059734736,,,,99.0,,True,False,Ugi,
C=CC(=O)N(c1ccc(C(F)(F)F)cc1)C(C(=O)NCCc1cccc(F)c1)c1cncc(C#N)c1,LON-WEI-babf2c61-7,LON-WEI-babf2c61-7,,,3.01233360874776,,,11.1257312439675,,,,99.0,,True,False,Ugi,
C=CC(=O)N(c1ccc(C(F)(F)F)cc1)C(C(=O)NCCc1cccc(F)c1)c1cncc(O)c1,LON-WEI-babf2c61-8,LON-WEI-babf2c61-8,,,17.3361841459505,,,,,,,,,True,False,Ugi,
C=CC(=O)N(c1ccc(C(F)(F)F)cc1)C(C(=O)NCCc1cccc(F)c1)c1cccnc1,LON-WEI-babf2c61-9,LON-WEI-babf2c61-9,,,6.11696185392732,,,20.1202664368014,,,,99.0,,True,False,Ugi,
C=CC(=O)N(c1cc(C(C)(C)C)on1)C(C(=O)NCCc1cccc(F)c1)c1cccnc1,LON-WEI-babf2c61-10,LON-WEI-babf2c61-10,,,10.8616875695083,,,,,,,,,True,False,Ugi,
C=CC(=O)N(c1cc(C(C)(C)C)on1)C(C(=O)NCCc1cccc(F)c1)c1cncc(Cl)c1,LON-WEI-babf2c61-11,LON-WEI-babf2c61-11,,,4.77712359596886,,,,,,,,,True,False,Ugi,
C=CC(=O)N(c1cc(C(C)(C)C)on1)C(C(=O)NCCc1cccc(F)c1)c1cncc(O)c1,LON-WEI-babf2c61-12,LON-WEI-babf2c61-12,,,,,,99.5,,,,,,True,False,Ugi,
C=CC(=O)N(c1cc(C(C)(C)C)on1)C(C(=O)NCCc1cccc(F)c1)c1cncc(C#N)c1,LON-WEI-babf2c61-14,LON-WEI-babf2c61-14,,,10.5514077170512,,,99.5,,,,,,True,False,Ugi,
COc1ccccc1OCCNC(=O)c1cc(N)cc2ccccc12,DAR-DIA-8e329c92-2,DAR-DIA-8e329c92-2,,,,,,99.5,,,,,,False,False,,
Cc1ccc(NC2=C(c3ccccc3)C(=O)N(Cc3cccnc3)C2=O)cc1C,JAG-UCB-1d922829-1,JAG-UCB-1d922829-1,,,43.5160123663611,,,99.5,,,,,,False,False,,
Cc1ccc(NC2=C(c3ccccc3)C(=O)N(Cc3cccnc3)C2=O)c(C)c1,JAG-UCB-1d922829-2,JAG-UCB-1d922829-2,,,54.5942596781277,,,99.5,,,,,,False,False,,
Cc1ccc(NC2=C(c3ccccc3)C(=O)N(Cc3cccnc3)C2=O)cc1Cl,JAG-UCB-1d922829-3,JAG-UCB-1d922829-3,,,32.2434352505567,,,99.5,,,,,,False,False,,
CC(=O)N(CC(=O)Nc1ccc(F)c(Cl)c1)c1cccc(Cl)c1,JAG-UCB-1d922829-4,JAG-UCB-1d922829-4,,,99.0,,,99.5,,,,,,False,False,Ugi,
CC(=O)N(CC(=O)Nc1ccc(F)c(Cl)c1)c1cccc(C#N)c1,JAG-UCB-1d922829-5,JAG-UCB-1d922829-5,,,99.0,,,99.5,,,,,,False,False,Ugi,
CC(=O)N(CC(=O)Nc1ccc(F)c(Cl)c1)c1cccc(C(F)(F)F)c1,JAG-UCB-1d922829-6,JAG-UCB-1d922829-6,,,99.0,,,99.5,,,,,,False,False,Ugi,
Cc1ccc(-n2ncc3c(=O)n(CC(N)=O)cnc32)cc1C,JAG-UCB-ef2c0e8e-4,JAG-UCB-ef2c0e8e-4,,,99.0,,,99.5,,,,,,False,False,,
O=C(Cc1cccc(Cl)c1)Nc1cnccc1C(F)(F)F,SAM-UNK-2684b532-12,SAM-UNK-2684b532-12,,,,,,18.1606601875142,,,,,,False,False,3-aminopyridine-like,
O=C(NCc1coc2ccccc12)C1CCc2nnc(-c3ccc(O)cc3)n2C1,ERI-BAS-37e2bb46-1,ERI-BAS-37e2bb46-1,,,99.0,,,,,,,,,False,False,,
Cc1nc(-c2cccc(CNC(=O)Nc3cccc(CN4CCCC4=O)c3)c2)n[nH]1,ERI-BAS-bd3ef700-1,ERI-BAS-bd3ef700-1,,,99.0,,,,,,,,,False,False,,
O=C(Cn1nnc2ccccc21)N(Cc1ccsc1)c1ccc(-c2ccccc2)cc1,ALP-POS-c59291d4-1,ALP-POS-c59291d4-1,,,,,,5.32026186317774,,,,99.0,,False,False,3-aminopyridine-like,
CCC(=O)Nc1ccc(N(Cc2ccsc2)C(=O)Cn2nnc3ccccc32)cc1,ALP-POS-c59291d4-2,ALP-POS-c59291d4-2,,,12.5622562146219,,,1.62763709078255,,,,99.0,,False,False,3-aminopyridine-like,x10871
O=C(Nc1ccc(N(Cc2ccsc2)C(=O)Cn2nnc3ccccc32)cc1)C1CC1,ALP-POS-c59291d4-3,ALP-POS-c59291d4-3,,,28.3532534377618,,,3.99495807547072,,,,99.0,,False,False,3-aminopyridine-like,x10870
CNc1ccc(N(Cc2ccsc2)C(=O)Cn2nnc3ccccc32)cc1,ALP-POS-c59291d4-4,ALP-POS-c59291d4-4,,,18.6768767768832,,,4.32892722638383,,,,99.0,,False,False,3-aminopyridine-like,x10820
O=C(Oc1cncc(Cl)c1)c1cccc2[nH]ccc12,ALP-POS-c59291d4-5,ALP-POS-c59291d4-5,,,0.0557257648163924,,,0.05,,,,99.0,,False,False,activated-ester,x10812
CC(C)(C)NC(=O)C(c1cccnc1)N(C(=O)c1ccco1)c1ccc(C(C)(C)C)cc1,ALP-POS-c59291d4-6,ALP-POS-c59291d4-6,,,,,,3.14421479946325,,,,99.0,,False,False,Ugi,
COc1ccc2nnn(CC(=O)N(Cc3ccccn3)c3ccc(C4CCNCC4)cc3)c2c1,ALP-POS-c0c213c9-1,ALP-POS-c0c213c9-1,,,32.1897931356548,,,38.7739102129072,,,,,,False,False,3-aminopyridine-like,x11757
O=C(CN(C(=O)Cn1nnc2ccccc21)c1ccc(-c2ccccc2)cc1)N1CCNCC1,ALP-POS-c0c213c9-3,ALP-POS-c0c213c9-3,,,99.0,,,99.5,,,,,,False,False,3-aminopyridine-like,
NCc1cn(CC(=O)N(Cc2cscn2)c2ccc(-c3ccccc3)nc2)nn1,ALP-POS-c0c213c9-4,ALP-POS-c0c213c9-4,,,99.0,,,99.5,,,,,,False,False,3-aminopyridine-like,
NCc1cn(CC(=O)N(Cc2ccsc2)c2ccc(-c3ccccc3)cc2)nn1,ALP-POS-c0c213c9-5,ALP-POS-c0c213c9-5,,,,,,99.5,,,,,,False,False,3-aminopyridine-like,
CC(C)(C(N)=O)c1ccc(N(Cc2ccsc2)C(=O)Cn2nnc3ccccc32)cc1,ALP-POS-c0c213c9-6,ALP-POS-c0c213c9-6,,,,,,3.16662505907624,,,,,,False,False,3-aminopyridine-like,
NCc1cn(CC(=O)N(CC(=O)N2CCNCC2)c2ccc(-c3ccccc3)cc2)nn1,ALP-POS-c0c213c9-7,ALP-POS-c0c213c9-7,,,99.0,,,99.5,,,,,,False,False,3-aminopyridine-like,
Cn1cnc(CN(C(=O)c2cnnn2-c2ccccc2)c2ccc(OCc3ccccc3)cc2)c1,ALP-POS-c0c213c9-9,ALP-POS-c0c213c9-9,,,99.0,,,,,,,,,False,False,,
O=C(CN(C(=O)Cc1cccnc1)c1ccc(-c2ncccn2)cc1)N1CCNCC1,ALP-POS-c0c213c9-10,ALP-POS-c0c213c9-10,,,,,,99.5,,,,,,False,False,3-aminopyridine-like,
NCc1cn(CC(=O)N(Cc2ccsc2)c2ccc(-n3cnnc3)cc2)nn1,ALP-POS-c0c213c9-11,ALP-POS-c0c213c9-11,,,99.0,,,99.5,,,,,,False,False,3-aminopyridine-like,
O=C(Cn1nnc2ccccc21)N(CC1CCOC1)c1ccc(C2CCNCC2)cc1,ALP-POS-c0c213c9-13,ALP-POS-c0c213c9-13,,,,,,99.5,,,,,,False,False,3-aminopyridine-like,
Cn1ccc(CN(C(=O)Cc2cccnc2)c2ccc(-c3ccccn3)cc2)n1,ALP-POS-c0c213c9-14,ALP-POS-c0c213c9-14,,,99.0,,,,,,,,,False,False,3-aminopyridine-like,x11164
O=C(Cn1nnc2ccccc21)N(Cc1ccccn1)c1cnc(-c2ccccc2)nc1,ALP-POS-c0c213c9-15,ALP-POS-c0c213c9-15,,,99.0,,,99.5,,,,,,False,False,3-aminopyridine-like,
O=C(Cn1nnc2ccccc21)N(Cc1ccccn1)c1ccc(-n2cnnc2)cc1,ALP-POS-c0c213c9-18,ALP-POS-c0c213c9-18,,,99.0,,,99.5,,,,,,False,False,3-aminopyridine-like,
O=C(CN(C(=O)Cn1ccnn1)c1ccc(-c2ccccn2)cc1)N1CCNCC1,ALP-POS-c0c213c9-20,ALP-POS-c0c213c9-20,,,,,,99.5,,,,,,False,False,3-aminopyridine-like,
O=C1N(Cc2cccc(Cl)c2)CCN1c1nccc2[nH]ncc12,ALP-POS-91609ae9-3,ALP-POS-91609ae9-3,,,2.90761712754533,,,4.55767419091193,,,,99.0,,False,False,,
O=C(CCl)N1CCN(S(=O)(=O)c2ccccc2)CC1,MAK-UNK-7c9d1431-9,MAK-UNK-7c9d1431-9,,,,,,1.55667685318596,,,,,,False,True,piperazine-chloroacetamide,
COc1ccc(S(=O)(=O)N2CCN(C(=O)CCl)CC2)cc1,MAK-UNK-7c9d1431-17,MAK-UNK-7c9d1431-17,,,,,,27.5289190388588,,,,,,False,True,piperazine-chloroacetamide,
COc1ccccc1OCCNC(=O)c1cc(=O)[nH]c2cccc(C)c12,EDJ-MED-6af13d92-1,EDJ-MED-6af13d92-1,,,2.60150346024893,,,10.6210178459059,,,,,,False,False,quinolones,x11313
COc1ccccc1OCCNC(=O)c1cc(=O)[nH]c2cccc(F)c12,EDJ-MED-6af13d92-2,EDJ-MED-6af13d92-2,,,1.82765031034897,,,,,,,,,False,False,quinolones,x11276
COc1ccccc1OCCNC(=O)c1cc(=O)[nH]c2cccc(OC)c12,EDJ-MED-6af13d92-3,EDJ-MED-6af13d92-3,,,2.07678774327655,,,2.02891778482379,,,,,,False,False,quinolones,x11294
